team1,team2,year,over_or_under,amount,confidence_level
Commanders,Packers,2022,under,42,0.35
Commanders,Steelers,2022,under,38,0.36
Commanders,Vikings,2022,under,32,0.36
Commanders,Eagles,2022,under,46,0.42
Commanders,Bills,2022,under,43,0.37
Commanders,Chiefs,2022,under,43,0.45
Commanders,Lions,2022,under,41,0.41
Commanders,Ravens,2022,under,32,0.54
Texans,Packers,2022,under,40,0.47
Texans,Steelers,2022,under,36,0.5
Texans,Vikings,2022,under,38,0.55
Texans,Eagles,2022,under,41,0.32
Texans,Bills,2022,under,45,0.48
Texans,Chiefs,2022,under,50,0.35
Texans,Lions,2022,under,44,0.56
Texans,Ravens,2022,under,44,0.47
Packers,Steelers,2022,under,42,0.57
Packers,Vikings,2022,under,29,0.56
Packers,Eagles,2022,under,38,0.58
Packers,Bills,2022,under,47,0.6
Packers,Chiefs,2022,under,16,0.53
Packers,Lions,2022,under,29,0.45
Packers,Ravens,2022,under,14,0.51
Steelers,Vikings,2022,under,44,0.6
Steelers,Eagles,2022,under,35,0.54
Steelers,Bills,2022,under,31,0.41
Steelers,Chiefs,2022,under,41,0.49
Steelers,Lions,2022,under,36,0.4
Steelers,Ravens,2022,under,24,0.54
Vikings,Eagles,2022,under,30,0.6
Vikings,Bills,2022,under,36,0.45
Vikings,Chiefs,2022,under,29,0.54
Vikings,Lions,2022,under,36,0.32
Vikings,Ravens,2022,under,43,0.41
Eagles,Bills,2022,under,42,0.38
Eagles,Chiefs,2022,under,48,0.3
Eagles,Lions,2022,under,26,0.44
Eagles,Ravens,2022,under,34,0.39
Bills,Chiefs,2022,under,28,0.57
Bills,Lions,2022,under,43,0.31
Bills,Ravens,2022,under,16,0.34
Chiefs,Lions,2022,under,37,0.43
Chiefs,Ravens,2022,under,21,0.34
Lions,Ravens,2022,under,32,0.42
Steelers,Eagles,2022,under,22,0.34
Steelers,Bills,2022,under,28,0.31
Steelers,Chiefs,2022,under,35,0.35
Steelers,Lions,2022,under,42,0.58
Steelers,Ravens,2022,under,18,0.52
Vikings,Eagles,2022,under,43,0.48
Vikings,Bills,2022,under,41,0.51
Vikings,Chiefs,2022,under,41,0.58
Vikings,Lions,2022,under,33,0.54
Vikings,Ravens,2022,under,40,0.44
Eagles,Bills,2022,under,36,0.5
Eagles,Chiefs,2022,under,29,0.59
Eagles,Lions,2022,under,40,0.55
Eagles,Ravens,2022,under,14,0.47
Bills,Chiefs,2022,under,44,0.5
Bills,Lions,2022,under,35,0.34
Bills,Ravens,2022,under,21,0.4
Chiefs,Lions,2022,under,35,0.3
Chiefs,Ravens,2022,under,16,0.41
Lions,Ravens,2022,under,23,0.48
Commanders,Texans,2022,under,50,0.35
Commanders,Packers,2022,under,44,0.39
Commanders,Steelers,2022,under,34,0.55
Commanders,Vikings,2022,under,37,0.36
Commanders,Eagles,2022,under,46,0.56
Commanders,Bills,2022,under,49,0.43
Commanders,Chiefs,2022,under,37,0.57
Commanders,Lions,2022,under,31,0.49
Commanders,Ravens,2022,under,50,0.31
Texans,Packers,2022,under,36,0.43
Texans,Steelers,2022,under,47,0.37
Texans,Vikings,2022,under,44,0.33
Texans,Eagles,2022,under,42,0.54
Texans,Bills,2022,under,41,0.3
Texans,Chiefs,2022,under,39,0.33
Texans,Lions,2022,under,18,0.5
Texans,Ravens,2022,under,26,0.44
Packers,Steelers,2022,under,49,0.41
Packers,Vikings,2022,under,45,0.36
Packers,Eagles,2022,under,32,0.5
Packers,Bills,2022,under,37,0.43
Packers,Chiefs,2022,under,43,0.32
Packers,Lions,2022,under,22,0.48
Packers,Ravens,2022,under,36,0.48
Steelers,Vikings,2022,under,26,0.6
Steelers,Eagles,2022,under,36,0.5
Steelers,Bills,2022,under,33,0.44
Steelers,Chiefs,2022,under,35,0.45
Steelers,Lions,2022,under,24,0.55
Steelers,Ravens,2022,under,27,0.51
Vikings,Eagles,2022,under,45,0.47
Vikings,Bills,2022,under,48,0.47
Vikings,Chiefs,2022,under,36,0.41
Vikings,Lions,2022,under,43,0.59
Vikings,Ravens,2022,under,15,0.35
Eagles,Bills,2022,under,32,0.58
Eagles,Chiefs,2022,under,44,0.54
Eagles,Lions,2022,under,18,0.5
Eagles,Ravens,2022,under,32,0.46
Bills,Chiefs,2022,under,41,0.37
Bills,Lions,2022,under,39,0.33
Bills,Ravens,2022,under,44,0.49
Chiefs,Lions,2022,under,16,0.42
Chiefs,Ravens,2022,under,44,0.53
Lions,Ravens,2022,under,27,0.44
Commanders,Texans,2022,under,46,0.39
Commanders,Packers,2022,under,46,0.48
Commanders,Steelers,2022,under,42,0.35
Commanders,Vikings,2022,under,46,0.32
Commanders,Eagles,2022,under,48,0.34
Commanders,Bills,2022,under,40,0.55
Commanders,Chiefs,2022,under,36,0.59
Commanders,Lions,2022,under,33,0.53
Commanders,Ravens,2022,under,19,0.49
Texans,Packers,2022,under,34,0.55
Texans,Steelers,2022,under,34,0.6
Texans,Vikings,2022,under,42,0.42
Texans,Eagles,2022,under,41,0.45
Texans,Bills,2022,under,35,0.41
Texans,Chiefs,2022,under,42,0.35
Texans,Lions,2022,under,47,0.42
Texans,Ravens,2022,under,25,0.51
Packers,Steelers,2022,under,47,0.6
Packers,Vikings,2022,under,36,0.38
Packers,Eagles,2022,under,47,0.48
Packers,Bills,2022,under,31,0.34
Packers,Chiefs,2022,under,32,0.45
Packers,Lions,2022,under,41,0.36
Packers,Ravens,2022,under,39,0.56
Steelers,Vikings,2022,under,34,0.43
Steelers,Eagles,2022,under,26,0.4
Steelers,Bills,2022,under,44,0.59
Steelers,Chiefs,2022,under,37,0.46
Steelers,Lions,2022,under,42,0.35
Steelers,Ravens,2022,under,44,0.37
Vikings,Eagles,2022,under,37,0.5
Vikings,Bills,2022,under,36,0.34
Vikings,Chiefs,2022,under,35,0.36
Vikings,Lions,2022,under,43,0.43
Vikings,Ravens,2022,under,26,0.43
Eagles,Bills,2022,under,34,0.58
Eagles,Chiefs,2022,under,34,0.57
Eagles,Lions,2022,under,42,0.56
Eagles,Ravens,2022,under,20,0.56
Bills,Chiefs,2022,under,18,0.45
Bills,Lions,2022,under,19,0.36
Bills,Ravens,2022,under,21,0.55
Chiefs,Lions,2022,under,27,0.35
Chiefs,Ravens,2022,under,21,0.33
Lions,Ravens,2022,under,3,0.55
Commanders,Texans,2022,under,48,0.44
Commanders,Packers,2022,under,49,0.4
Commanders,Steelers,2022,under,44,0.47
Commanders,Vikings,2022,under,48,0.37
Commanders,Eagles,2022,under,39,0.51
Commanders,Bills,2022,under,47,0.53
Commanders,Chiefs,2022,under,48,0.39
Commanders,Lions,2022,under,43,0.59
Commanders,Ravens,2022,under,25,0.52
Texans,Packers,2022,under,42,0.51
Texans,Steelers,2022,under,41,0.6
Texans,Vikings,2022,under,37,0.33
Texans,Eagles,2022,under,50,0.52
Texans,Bills,2022,under,34,0.57
Texans,Chiefs,2022,under,35,0.31
Texans,Lions,2022,under,43,0.56
Texans,Ravens,2022,under,31,0.44
Packers,Steelers,2022,under,33,0.3
Packers,Vikings,2022,under,41,0.38
Packers,Eagles,2022,under,47,0.48
Packers,Bills,2022,under,27,0.38
Packers,Chiefs,2022,under,22,0.46
Packers,Lions,2022,under,32,0.39
Packers,Ravens,2022,under,25,0.48
Steelers,Vikings,2022,under,49,0.36
Commanders,Texans,2022,under,39,0.54
Commanders,Packers,2022,under,43,0.57
Commanders,Steelers,2022,under,50,0.44
Commanders,Vikings,2022,under,43,0.54
Commanders,Eagles,2022,under,30,0.43
Commanders,Bills,2022,under,50,0.42
Commanders,Chiefs,2022,under,30,0.3
Commanders,Lions,2022,under,26,0.53
Commanders,Ravens,2022,under,33,0.58
Commanders,Chiefs,2023,under,48,0.34
Commanders,Lions,2023,under,30,0.33
Commanders,Ravens,2023,under,39,0.57
Texans,Packers,2023,under,46,0.55
Texans,Steelers,2023,under,40,0.43
Texans,Vikings,2023,under,47,0.44
Texans,Eagles,2023,under,38,0.43
Texans,Bills,2023,under,45,0.5
Texans,Chiefs,2023,under,24,0.52
Texans,Lions,2023,under,35,0.34
Texans,Ravens,2023,under,16,0.51
Packers,Steelers,2023,under,37,0.52
Packers,Vikings,2023,under,49,0.41
Packers,Eagles,2023,under,29,0.57
Packers,Bills,2023,under,38,0.54
Packers,Chiefs,2023,under,26,0.54
Packers,Lions,2023,under,12,0.59
Packers,Ravens,2023,under,42,0.4
Steelers,Vikings,2023,under,31,0.54
Steelers,Eagles,2023,under,47,0.41
Steelers,Bills,2023,under,34,0.59
Steelers,Chiefs,2023,under,25,0.39
Steelers,Lions,2023,under,27,0.54
Steelers,Ravens,2023,under,35,0.45
Vikings,Eagles,2023,under,29,0.44
Vikings,Bills,2023,under,43,0.46
Vikings,Chiefs,2023,under,38,0.47
Vikings,Lions,2023,under,32,0.44
Vikings,Ravens,2023,under,34,0.37
Eagles,Bills,2023,under,38,0.49
Eagles,Chiefs,2023,under,31,0.39
Eagles,Lions,2023,under,32,0.33
Eagles,Ravens,2023,under,13,0.46
Bills,Chiefs,2023,under,35,0.41
Bills,Lions,2023,under,18,0.45
Bills,Ravens,2023,under,17,0.55
Chiefs,Lions,2023,under,24,0.5
Chiefs,Ravens,2023,under,47,0.46
Lions,Ravens,2023,under,26,0.43
Commanders,Texans,2023,under,46,0.59
Commanders,Packers,2023,under,46,0.3
Commanders,Steelers,2023,under,47,0.49
Commanders,Vikings,2023,under,42,0.5
Commanders,Eagles,2023,under,38,0.54
Commanders,Bills,2023,under,37,0.33
Commanders,Chiefs,2023,under,46,0.32
Commanders,Lions,2023,under,40,0.41
Commanders,Ravens,2023,under,46,0.54
Texans,Packers,2023,under,47,0.5
Texans,Steelers,2023,under,44,0.46
Texans,Vikings,2023,under,43,0.33
Texans,Eagles,2023,under,32,0.34
Texans,Bills,2023,under,31,0.6
Texans,Chiefs,2023,under,44,0.38
Texans,Lions,2023,under,43,0.48
Texans,Ravens,2023,under,27,0.59
Packers,Steelers,2023,under,37,0.43
Packers,Vikings,2023,under,35,0.41
Packers,Eagles,2023,under,41,0.41
Packers,Bills,2023,under,43,0.56
Packers,Chiefs,2023,under,44,0.36
Packers,Lions,2023,under,31,0.56
Packers,Ravens,2023,under,39,0.33
Steelers,Vikings,2023,under,32,0.34
Steelers,Eagles,2023,under,34,0.37
Steelers,Bills,2023,under,42,0.5
Steelers,Chiefs,2023,under,15,0.44
Steelers,Lions,2023,under,40,0.47
Steelers,Ravens,2023,under,31,0.43
Vikings,Eagles,2023,under,37,0.54
Vikings,Bills,2023,under,41,0.59
Vikings,Chiefs,2023,under,36,0.59
Vikings,Lions,2023,under,20,0.56
Vikings,Ravens,2023,under,32,0.35
Eagles,Bills,2023,under,29,0.37
Eagles,Chiefs,2023,under,33,0.37
Eagles,Lions,2023,under,20,0.42
Eagles,Ravens,2023,under,19,0.38
Bills,Chiefs,2023,under,23,0.48
Bills,Lions,2023,under,24,0.36
Bills,Ravens,2023,under,31,0.58
Chiefs,Lions,2023,under,26,0.54
Chiefs,Ravens,2023,under,6,0.75
Lions,Ravens,2023,under,13,0.59
Texans,Ravens,2023,under,49,0.35
Texans,Lions,2023,under,33,0.58
Texans,Chiefs,2023,under,45,0.39
Texans,Bills,2023,under,42,0.59
Texans,Eagles,2023,under,29,0.33
Texans,Vikings,2023,under,45,0.37
Texans,Steelers,2023,under,33,0.54
Texans,Packers,2023,under,45,0.36
Commanders,Ravens,2023,under,21,0.48
Eagles,Chiefs,2023,under,27,0.32
Eagles,Bills,2023,under,36,0.36
Vikings,Ravens,2023,under,18,0.56
Vikings,Lions,2023,under,44,0.53
Vikings,Chiefs,2023,under,21,0.46
Vikings,Bills,2023,under,33,0.49
Vikings,Eagles,2023,under,30,0.46
Steelers,Ravens,2023,under,12,0.52
Steelers,Lions,2023,under,29,0.49
Steelers,Chiefs,2023,under,34,0.38
Steelers,Bills,2023,under,30,0.48
Steelers,Eagles,2023,under,35,0.52
Lions,Ravens,2023,under,25,0.32
Chiefs,Ravens,2023,under,10,0.75
Steelers,Vikings,2023,under,34,0.38
Chiefs,Lions,2023,under,23,0.5
Bills,Ravens,2023,under,18,0.34
Bills,Lions,2023,under,47,0.52
Bills,Chiefs,2023,under,41,0.4
Eagles,Ravens,2023,under,20,0.53
Eagles,Lions,2023,under,25,0.42
Packers,Ravens,2023,under,7,0.75
Packers,Lions,2023,under,41,0.44
Packers,Chiefs,2023,under,40,0.58
Packers,Bills,2023,under,49,0.38
Packers,Eagles,2023,under,44,0.54
Packers,Vikings,2023,under,43,0.37
Packers,Steelers,2023,under,35,0.45
Commanders,Lions,2023,under,36,0.36
Commanders,Chiefs,2023,under,31,0.58
Commanders,Bills,2023,under,46,0.44
Commanders,Eagles,2023,under,38,0.5
Commanders,Vikings,2023,under,49,0.48
Commanders,Steelers,2023,under,44,0.36
Commanders,Packers,2023,under,43,0.58
Commanders,Texans,2023,under,42,0.41
Commanders,Texans,2023,under,42,0.42
Commanders,Packers,2023,under,45,0.47
Commanders,Steelers,2023,under,48,0.45
Commanders,Vikings,2023,under,38,0.41
Commanders,Eagles,2023,under,30,0.47
Commanders,Bills,2023,under,40,0.53
Commanders,Chiefs,2023,under,38,0.49
Commanders,Lions,2023,under,47,0.31
Commanders,Ravens,2023,under,31,0.4
Texans,Packers,2023,under,42,0.31
Texans,Steelers,2023,under,33,0.52
Texans,Vikings,2023,under,32,0.33
Texans,Eagles,2023,under,30,0.47
Texans,Bills,2023,under,34,0.42
Texans,Chiefs,2023,under,34,0.3
Texans,Lions,2023,under,35,0.58
Texans,Ravens,2023,under,48,0.34
Packers,Steelers,2023,under,47,0.52
Packers,Vikings,2023,under,44,0.51
Packers,Eagles,2023,under,42,0.34
Packers,Bills,2023,under,35,0.5
Packers,Chiefs,2023,under,20,0.37
Packers,Lions,2023,under,25,0.42
Packers,Ravens,2023,under,23,0.47
Steelers,Vikings,2023,under,32,0.5
Steelers,Eagles,2023,under,39,0.59
Steelers,Bills,2023,under,45,0.36
Steelers,Chiefs,2023,under,14,0.34
Steelers,Lions,2023,under,18,0.35
Steelers,Ravens,2023,under,37,0.57
Vikings,Eagles,2023,under,43,0.46
Vikings,Bills,2023,under,32,0.39
Vikings,Chiefs,2023,under,40,0.4
Vikings,Lions,2023,under,38,0.55
Vikings,Ravens,2023,under,35,0.32
Eagles,Bills,2023,under,34,0.52
Eagles,Chiefs,2023,under,28,0.58
Eagles,Lions,2023,under,35,0.45
Eagles,Ravens,2023,under,19,0.44
Bills,Chiefs,2023,under,26,0.47
Bills,Lions,2023,under,38,0.52
Bills,Ravens,2023,under,17,0.35
Chiefs,Lions,2023,under,9,0.62
Chiefs,Ravens,2023,under,4,0.54
Lions,Ravens,2023,under,20,0.35
Commanders,Texans,2023,under,50,0.35
Commanders,Packers,2023,under,41,0.5
Commanders,Steelers,2023,under,48,0.59
Commanders,Vikings,2023,under,46,0.59
Commanders,Eagles,2023,under,32,0.55
Commanders,Bills,2023,under,36,0.54
Commanders,Chiefs,2023,under,37,0.49
Commanders,Lions,2023,under,45,0.39
Commanders,Ravens,2023,under,28,0.54
Texans,Packers,2023,under,48,0.52
Texans,Steelers,2023,under,28,0.4
Texans,Vikings,2023,under,42,0.4
Texans,Eagles,2023,under,39,0.43
Texans,Bills,2023,under,43,0.54
Texans,Chiefs,2023,under,33,0.39
Texans,Lions,2023,under,35,0.38
Texans,Ravens,2023,under,39,0.41
Packers,Steelers,2023,under,45,0.44
Packers,Vikings,2023,under,43,0.49
Packers,Eagles,2023,under,33,0.56
Packers,Bills,2023,under,37,0.5
Packers,Chiefs,2023,under,49,0.56
Packers,Lions,2023,under,43,0.55
Packers,Ravens,2023,under,26,0.45
Steelers,Vikings,2023,under,41,0.57
Steelers,Eagles,2023,under,33,0.53
Steelers,Bills,2023,under,39,0.48
Steelers,Chiefs,2023,under,20,0.52
Steelers,Lions,2023,under,41,0.57
Steelers,Ravens,2023,under,37,0.46
Vikings,Eagles,2023,under,24,0.5
Vikings,Bills,2023,under,31,0.49
Vikings,Chiefs,2023,under,20,0.36
Vikings,Lions,2023,under,28,0.33
Vikings,Ravens,2023,under,25,0.35
Eagles,Bills,2023,under,34,0.35
Eagles,Chiefs,2023,under,44,0.37
Eagles,Lions,2023,under,21,0.49
Eagles,Ravens,2023,under,17,0.6
Bills,Chiefs,2023,under,27,0.5
Bills,Lions,2023,under,24,0.51
Bills,Ravens,2023,under,25,0.37
Chiefs,Lions,2023,under,29,0.57
Chiefs,Ravens,2023,under,24,0.54
Lions,Ravens,2023,under,27,0.49
Commanders,Texans,2023,under,43,0.54
Commanders,Packers,2023,under,42,0.43
Commanders,Steelers,2023,under,40,0.4
Commanders,Vikings,2023,under,48,0.31
Commanders,Eagles,2023,under,40,0.5
Commanders,Bills,2023,under,33,0.6
Packers,Chiefs,2024,under,37,0.55
Packers,Eagles,2024,under,35,0.38
Packers,Vikings,2024,under,33,0.47
Packers,Steelers,2024,under,32,0.3
Texans,Ravens,2024,under,32,0.33
Texans,Lions,2024,under,26,0.36
Texans,Chiefs,2024,under,24,0.38
Texans,Bills,2024,under,37,0.59
Texans,Eagles,2024,under,31,0.39
Texans,Vikings,2024,under,38,0.59
Texans,Steelers,2024,under,48,0.57
Texans,Packers,2024,under,50,0.48
Commanders,Ravens,2024,under,44,0.34
Commanders,Lions,2024,under,31,0.44
Commanders,Chiefs,2024,under,21,0.36
Commanders,Bills,2024,under,47,0.55
Commanders,Eagles,2024,under,37,0.46
Commanders,Vikings,2024,under,31,0.35
Commanders,Steelers,2024,under,39,0.37
Steelers,Eagles,2024,under,31,0.42
Steelers,Bills,2024,under,48,0.36
Steelers,Chiefs,2024,under,30,0.43
Steelers,Lions,2024,under,24,0.56
Steelers,Ravens,2024,under,34,0.49
Vikings,Eagles,2024,under,22,0.49
Vikings,Bills,2024,under,35,0.34
Vikings,Chiefs,2024,under,27,0.3
Vikings,Lions,2024,under,38,0.54
Vikings,Ravens,2024,under,26,0.37
Eagles,Bills,2024,under,18,0.54
Eagles,Chiefs,2024,under,23,0.42
Eagles,Lions,2024,under,25,0.59
Eagles,Ravens,2024,under,18,0.42
Bills,Chiefs,2024,under,17,0.42
Bills,Lions,2024,under,40,0.49
Bills,Ravens,2024,under,16,0.31
Chiefs,Lions,2024,under,36,0.48
Chiefs,Ravens,2024,under,33,0.6
Lions,Ravens,2024,under,23,0.52
Commanders,Texans,2024,under,48,0.54
Commanders,Packers,2024,under,47,0.36
Commanders,Steelers,2024,under,36,0.5
Commanders,Vikings,2024,under,42,0.39
Commanders,Eagles,2024,under,41,0.56
Commanders,Bills,2024,under,29,0.39
Commanders,Chiefs,2024,under,34,0.47
Commanders,Lions,2024,under,17,0.52
Commanders,Ravens,2024,under,42,0.34
Texans,Packers,2024,under,48,0.53
Texans,Steelers,2024,under,47,0.51
Texans,Vikings,2024,under,35,0.34
Texans,Eagles,2024,under,42,0.3
Texans,Bills,2024,under,45,0.4
Texans,Chiefs,2024,under,39,0.6
Texans,Lions,2024,under,45,0.35
Texans,Ravens,2024,under,31,0.36
Packers,Steelers,2024,under,37,0.34
Packers,Vikings,2024,under,45,0.46
Packers,Eagles,2024,under,38,0.35
Packers,Bills,2024,under,29,0.42
Packers,Chiefs,2024,under,35,0.59
Packers,Lions,2024,under,24,0.53
Packers,Ravens,2024,under,23,0.47
Steelers,Vikings,2024,under,50,0.32
Steelers,Eagles,2024,under,21,0.35
Steelers,Bills,2024,under,41,0.36
Steelers,Chiefs,2024,under,35,0.51
Steelers,Lions,2024,under,36,0.37
Steelers,Ravens,2024,under,23,0.59
Vikings,Eagles,2024,under,38,0.31
Vikings,Bills,2024,under,33,0.58
Vikings,Chiefs,2024,under,24,0.54
Vikings,Lions,2024,under,50,0.52
Vikings,Ravens,2024,under,31,0.42
Eagles,Bills,2024,under,38,0.43
Eagles,Chiefs,2024,under,41,0.37
Eagles,Lions,2024,under,13,0.36
Eagles,Ravens,2024,under,23,0.45
Bills,Chiefs,2024,under,33,0.53
Bills,Lions,2024,under,17,0.35
Bills,Ravens,2024,under,38,0.48
Chiefs,Lions,2024,under,32,0.4
Chiefs,Ravens,2024,under,15,0.49
Lions,Ravens,2024,under,6,0.62
Commanders,Packers,2024,under,48,0.47
Commanders,Texans,2024,under,49,0.49
Lions,Ravens,2024,under,41,0.42
Chiefs,Ravens,2024,under,38,0.53
Chiefs,Lions,2024,under,39,0.49
Bills,Ravens,2024,under,21,0.35
Bills,Lions,2024,under,26,0.6
Bills,Chiefs,2024,under,45,0.48
Eagles,Ravens,2024,under,13,0.49
Eagles,Lions,2024,under,42,0.57
Eagles,Chiefs,2024,under,23,0.6
Eagles,Bills,2024,under,40,0.39
Vikings,Ravens,2024,under,39,0.57
Vikings,Lions,2024,under,33,0.5
Vikings,Chiefs,2024,under,47,0.48
Vikings,Bills,2024,under,45,0.44
Vikings,Eagles,2024,under,40,0.53
Steelers,Ravens,2024,under,33,0.35
Steelers,Lions,2024,under,39,0.32
Steelers,Chiefs,2024,under,48,0.36
Steelers,Bills,2024,under,47,0.36
Steelers,Eagles,2024,under,38,0.33
Steelers,Vikings,2024,under,25,0.45
Packers,Ravens,2024,under,44,0.52
Packers,Lions,2024,under,37,0.6
Packers,Chiefs,2024,under,27,0.32
Packers,Bills,2024,under,16,0.5
Packers,Eagles,2024,under,36,0.49
Packers,Vikings,2024,under,36,0.38
Packers,Steelers,2024,under,36,0.43
Texans,Ravens,2024,under,20,0.58
Texans,Lions,2024,under,20,0.32
Texans,Chiefs,2024,under,25,0.44
Texans,Bills,2024,under,27,0.43
Texans,Eagles,2024,under,35,0.32
Texans,Vikings,2024,under,39,0.38
Texans,Steelers,2024,under,32,0.49
Texans,Packers,2024,under,47,0.33
Commanders,Ravens,2024,under,50,0.38
Commanders,Lions,2024,under,38,0.37
Commanders,Chiefs,2024,under,48,0.44
Commanders,Bills,2024,under,41,0.4
Commanders,Eagles,2024,under,47,0.37
Commanders,Vikings,2024,under,34,0.37
Commanders,Steelers,2024,under,43,0.46
Commanders,Packers,2024,under,47,0.41
Commanders,Texans,2024,under,45,0.38
Lions,Ravens,2024,under,30,0.32
Chiefs,Ravens,2024,under,11,0.47
Chiefs,Lions,2024,under,15,0.31
Bills,Ravens,2024,under,42,0.43
Bills,Lions,2024,under,31,0.47
Bills,Chiefs,2024,under,27,0.32
Eagles,Ravens,2024,under,28,0.35
Eagles,Lions,2024,under,50,0.37
Eagles,Chiefs,2024,under,28,0.35
Eagles,Bills,2024,under,32,0.5
Vikings,Ravens,2024,under,15,0.47
Vikings,Lions,2024,under,48,0.54
Vikings,Chiefs,2024,under,46,0.34
Vikings,Bills,2024,under,20,0.52
Vikings,Eagles,2024,under,29,0.35
Steelers,Ravens,2024,under,35,0.46
Steelers,Lions,2024,under,17,0.43
Steelers,Chiefs,2024,under,24,0.45
Steelers,Bills,2024,under,39,0.35
Steelers,Eagles,2024,under,44,0.55
Steelers,Vikings,2024,under,45,0.5
Packers,Ravens,2024,under,43,0.36
Packers,Lions,2024,under,20,0.45
Packers,Chiefs,2024,under,31,0.49
Packers,Bills,2024,under,23,0.51
Packers,Eagles,2024,under,26,0.39
Packers,Vikings,2024,under,43,0.45
Packers,Steelers,2024,under,38,0.36
Texans,Ravens,2024,under,38,0.46
Texans,Lions,2024,under,24,0.35
Texans,Chiefs,2024,under,43,0.49
Texans,Bills,2024,under,41,0.53
Texans,Eagles,2024,under,45,0.31
Texans,Vikings,2024,under,39,0.51
Texans,Steelers,2024,under,50,0.54
Texans,Packers,2024,under,38,0.34
Commanders,Ravens,2024,under,32,0.39
Commanders,Lions,2024,under,30,0.41
Commanders,Chiefs,2024,under,47,0.57
Commanders,Bills,2024,under,40,0.41
Commanders,Eagles,2024,under,45,0.42
Commanders,Vikings,2024,under,36,0.42
Commanders,Steelers,2024,under,47,0.5
Commanders,Packers,2024,under,40,0.36
Commanders,Texans,2024,under,40,0.41
Commanders,Texans,2024,under,50,0.44
Commanders,Packers,2024,under,50,0.36
Commanders,Steelers,2024,under,44,0.46
Commanders,Vikings,2024,under,41,0.48
Commanders,Eagles,2024,under,47,0.4
Commanders,Bills,2024,under,35,0.44
Commanders,Chiefs,2024,under,33,0.3
Commanders,Lions,2024,under,39,0.41
Commanders,Ravens,2024,under,36,0.41
Texans,Packers,2024,under,42,0.53
Texans,Steelers,2024,under,42,0.51
Texans,Vikings,2024,under,48,0.41
Texans,Eagles,2024,under,40,0.53
Texans,Bills,2024,under,49,0.53
Texans,Chiefs,2024,under,27,0.34
Texans,Lions,2024,under,30,0.59
Texans,Ravens,2024,under,21,0.53
Packers,Steelers,2024,under,38,0.52
Packers,Vikings,2024,under,40,0.42
Packers,Eagles,2024,under,33,0.43
Packers,Bills,2024,under,37,0.38
Packers,Chiefs,2024,under,44,0.39
Packers,Lions,2024,under,22,0.44
Packers,Ravens,2024,under,28,0.58
Steelers,Vikings,2024,under,31,0.5
Steelers,Eagles,2024,under,38,0.37
Steelers,Bills,2024,under,22,0.47
Steelers,Chiefs,2024,under,35,0.51
Steelers,Lions,2024,under,27,0.32
Steelers,Ravens,2024,under,16,0.34
Vikings,Eagles,2024,under,30,0.36
Vikings,Bills,2024,under,9,0.51
Vikings,Chiefs,2024,under,30,0.57
Vikings,Lions,2024,under,26,0.53
Vikings,Ravens,2024,under,50,0.53
Eagles,Bills,2024,under,27,0.34
Eagles,Chiefs,2024,under,31,0.31
Eagles,Lions,2024,under,38,0.31
Eagles,Ravens,2024,under,21,0.36
Bills,Chiefs,2024,under,33,0.43
Bills,Lions,2024,under,30,0.39
Bills,Ravens,2024,under,31,0.51
Chiefs,Lions,2024,under,37,0.35
Chiefs,Ravens,2024,under,20,0.5
Lions,Ravens,2024,under,20,0.52
Steelers,Vikings,2024,under,32,0.55
Packers,Ravens,2024,under,22,0.39
Packers,Lions,2024,under,34,0.35
Packers,Bills,2024,under,38,0.36
Steelers,Chiefs,2025,under,24,0.6
Steelers,Bills,2025,under,37,0.59
Steelers,Eagles,2025,under,49,0.53
Steelers,Vikings,2025,under,38,0.56
Packers,Ravens,2025,under,29,0.52
Packers,Lions,2025,under,27,0.46
Steelers,Ravens,2025,under,36,0.32
Steelers,Lions,2025,under,41,0.54
Steelers,Chiefs,2025,under,32,0.33
Steelers,Bills,2025,under,32,0.46
Steelers,Eagles,2025,under,45,0.31
Steelers,Vikings,2025,under,28,0.32
Packers,Chiefs,2025,under,33,0.46
Packers,Bills,2025,under,36,0.48
Packers,Eagles,2025,under,45,0.56
Packers,Vikings,2025,under,41,0.52
Packers,Steelers,2025,under,46,0.53
Texans,Ravens,2025,under,29,0.4
Texans,Lions,2025,under,22,0.49
Texans,Chiefs,2025,under,42,0.51
Chiefs,Ravens,2025,under,22,0.45
Chiefs,Lions,2025,under,22,0.59
Bills,Ravens,2025,under,36,0.36
Bills,Lions,2025,under,41,0.59
Bills,Chiefs,2025,under,40,0.4
Eagles,Ravens,2025,under,22,0.56
Eagles,Lions,2025,under,39,0.38
Eagles,Chiefs,2025,under,39,0.47
Eagles,Bills,2025,under,18,0.58
Vikings,Ravens,2025,under,14,0.41
Vikings,Lions,2025,under,7,0.67
Vikings,Chiefs,2025,under,22,0.59
Vikings,Bills,2025,under,30,0.31
Vikings,Eagles,2025,under,42,0.33
Steelers,Ravens,2025,under,25,0.5
Steelers,Lions,2025,under,37,0.39
Steelers,Chiefs,2025,under,25,0.51
Steelers,Bills,2025,under,34,0.5
Steelers,Eagles,2025,under,46,0.41
Vikings,Bills,2025,under,42,0.54
Lions,Ravens,2025,under,17,0.56
Commanders,Packers,2025,under,46,0.32
Commanders,Steelers,2025,under,39,0.54
Commanders,Vikings,2025,under,44,0.31
Commanders,Eagles,2025,under,35,0.43
Commanders,Bills,2025,under,44,0.57
